instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,days_count,season_cluster,weathersit_cluster
197,2011-01-09,1,0,1,11,0,0,0,1,6.5600000000000005,6.0600000000000005,40.0,35.0008,2,47,49,24,Spring,Clear/Partly Cloudy
198,2011-01-09,1,0,1,12,0,0,0,1,7.38,6.819999999999999,37.0,30.002599999999997,4,79,83,24,Spring,Clear/Partly Cloudy
199,2011-01-09,1,0,1,13,0,0,0,1,8.200000000000001,8.334999999999999,34.0,30.002599999999997,6,69,75,24,Spring,Clear/Partly Cloudy
200,2011-01-09,1,0,1,14,0,0,0,1,9.02,9.09,32.0,31.0009,8,64,72,24,Spring,Clear/Partly Cloudy
201,2011-01-09,1,0,1,15,0,0,0,1,9.02,9.85,35.0,23.9994,5,77,82,24,Spring,Clear/Partly Cloudy
202,2011-01-09,1,0,1,16,0,0,0,1,8.200000000000001,8.334999999999999,34.0,30.002599999999997,13,79,92,24,Spring,Clear/Partly Cloudy
203,2011-01-09,1,0,1,17,0,0,0,1,7.38,7.575,37.0,26.0027,3,59,62,24,Spring,Clear/Partly Cloudy
204,2011-01-09,1,0,1,18,0,0,0,1,6.5600000000000005,6.819999999999999,40.0,22.0028,4,44,48,24,Spring,Clear/Partly Cloudy
205,2011-01-09,1,0,1,19,0,0,0,1,6.5600000000000005,6.819999999999999,43.0,22.0028,1,40,41,24,Spring,Clear/Partly Cloudy
206,2011-01-09,1,0,1,20,0,0,0,1,5.74,6.0600000000000005,46.0,16.997899999999998,0,38,38,24,Spring,Clear/Partly Cloudy
207,2011-01-09,1,0,1,21,0,0,0,1,5.74,5.305,46.0,27.999299999999998,1,19,20,24,Spring,Clear/Partly Cloudy
208,2011-01-09,1,0,1,22,0,0,0,1,5.74,6.0600000000000005,46.0,19.999499999999998,5,10,15,24,Spring,Clear/Partly Cloudy
209,2011-01-09,1,0,1,23,0,0,0,1,4.92,6.819999999999999,50.0,12.998000000000001,0,6,6,24,Spring,Clear/Partly Cloudy
210,2011-01-10,1,0,1,0,0,1,1,1,4.92,6.0600000000000005,50.0,19.0012,2,3,5,24,Spring,Clear/Partly Cloudy
211,2011-01-10,1,0,1,1,0,1,1,1,4.92,6.0600000000000005,50.0,19.0012,1,0,1,24,Spring,Clear/Partly Cloudy
212,2011-01-10,1,0,1,2,0,1,1,1,4.92,6.0600000000000005,50.0,15.001299999999999,0,3,3,24,Spring,Clear/Partly Cloudy
213,2011-01-10,1,0,1,3,0,1,1,1,4.92,6.0600000000000005,50.0,15.001299999999999,0,1,1,24,Spring,Clear/Partly Cloudy
214,2011-01-10,1,0,1,4,0,1,1,1,4.1000000000000005,6.0600000000000005,54.0,8.9981,1,2,3,24,Spring,Clear/Partly Cloudy
215,2011-01-10,1,0,1,5,0,1,1,1,4.1000000000000005,5.305,54.0,16.997899999999998,0,3,3,24,Spring,Clear/Partly Cloudy
216,2011-01-10,1,0,1,6,0,1,1,1,4.92,6.0600000000000005,50.0,19.0012,0,31,31,24,Spring,Clear/Partly Cloudy
217,2011-01-10,1,0,1,7,0,1,1,1,4.92,6.0600000000000005,50.0,15.001299999999999,2,75,77,24,Spring,Clear/Partly Cloudy
218,2011-01-10,1,0,1,8,0,1,1,2,4.92,6.0600000000000005,50.0,19.0012,4,184,188,24,Spring,Mist/Cloudy
219,2011-01-10,1,0,1,9,0,1,1,2,5.74,6.0600000000000005,50.0,16.997899999999998,2,92,94,24,Spring,Mist/Cloudy
220,2011-01-10,1,0,1,10,0,1,1,2,5.74,6.0600000000000005,50.0,19.999499999999998,0,31,31,24,Spring,Mist/Cloudy
221,2011-01-10,1,0,1,11,0,1,1,2,6.5600000000000005,6.819999999999999,47.0,19.0012,2,28,30,24,Spring,Mist/Cloudy
222,2011-01-10,1,0,1,12,0,1,1,2,8.200000000000001,9.09,40.0,19.0012,5,47,52,24,Spring,Mist/Cloudy
223,2011-01-10,1,0,1,13,0,1,1,2,8.200000000000001,9.09,40.0,19.0012,4,50,54,24,Spring,Mist/Cloudy
224,2011-01-10,1,0,1,14,0,1,1,2,8.200000000000001,9.85,40.0,15.001299999999999,0,47,47,24,Spring,Mist/Cloudy
225,2011-01-10,1,0,1,15,0,1,1,2,8.200000000000001,9.85,40.0,15.001299999999999,2,43,45,24,Spring,Mist/Cloudy
226,2011-01-10,1,0,1,16,0,1,1,1,8.200000000000001,10.605,40.0,8.9981,4,70,74,24,Spring,Clear/Partly Cloudy
227,2011-01-10,1,0,1,17,0,1,1,1,8.200000000000001,11.365,40.0,7.0015,4,174,178,24,Spring,Clear/Partly Cloudy
228,2011-01-10,1,0,1,18,0,1,1,1,8.200000000000001,9.85,40.0,15.001299999999999,1,154,155,24,Spring,Clear/Partly Cloudy
229,2011-01-10,1,0,1,19,0,1,1,1,6.5600000000000005,8.334999999999999,47.0,11.0014,3,92,95,24,Spring,Clear/Partly Cloudy
230,2011-01-10,1,0,1,20,0,1,1,1,6.5600000000000005,8.334999999999999,50.0,11.0014,1,73,74,24,Spring,Clear/Partly Cloudy
231,2011-01-10,1,0,1,21,0,1,1,1,5.74,6.819999999999999,59.0,12.998000000000001,1,37,38,24,Spring,Clear/Partly Cloudy
232,2011-01-10,1,0,1,22,0,1,1,1,5.74,7.575,59.0,11.0014,2,22,24,24,Spring,Clear/Partly Cloudy
233,2011-01-10,1,0,1,23,0,1,1,1,5.74,7.575,59.0,11.0014,0,18,18,24,Spring,Clear/Partly Cloudy
234,2011-01-11,1,0,1,0,0,2,1,1,5.74,8.334999999999999,59.0,7.0015,2,10,12,22,Spring,Clear/Partly Cloudy
235,2011-01-11,1,0,1,1,0,2,1,1,5.74,7.575,59.0,11.0014,0,3,3,22,Spring,Clear/Partly Cloudy
236,2011-01-11,1,0,1,2,0,2,1,2,6.5600000000000005,7.575,55.00000000000001,12.998000000000001,0,3,3,22,Spring,Mist/Cloudy
237,2011-01-11,1,0,1,5,0,2,1,2,6.5600000000000005,9.09,55.00000000000001,8.9981,0,6,6,22,Spring,Mist/Cloudy
238,2011-01-11,1,0,1,6,0,2,1,2,6.5600000000000005,9.09,55.00000000000001,8.9981,0,27,27,22,Spring,Mist/Cloudy
239,2011-01-11,1,0,1,7,0,2,1,2,6.5600000000000005,11.365,55.00000000000001,0.0,2,97,99,22,Spring,Mist/Cloudy
240,2011-01-11,1,0,1,8,0,2,1,2,7.38,10.605,51.0,6.0032,3,214,217,22,Spring,Mist/Cloudy
241,2011-01-11,1,0,1,9,0,2,1,2,7.38,9.85,51.0,11.0014,3,127,130,22,Spring,Mist/Cloudy
242,2011-01-11,1,0,1,10,0,2,1,2,8.200000000000001,10.605,51.0,11.0014,3,51,54,22,Spring,Mist/Cloudy
243,2011-01-11,1,0,1,11,0,2,1,2,8.200000000000001,10.605,47.0,8.9981,4,31,35,22,Spring,Mist/Cloudy
244,2011-01-11,1,0,1,12,0,2,1,2,8.200000000000001,11.365,51.0,7.0015,2,55,57,22,Spring,Mist/Cloudy
245,2011-01-11,1,0,1,13,0,2,1,2,8.200000000000001,11.365,59.0,6.0032,6,46,52,22,Spring,Mist/Cloudy
246,2011-01-11,1,0,1,14,0,2,1,2,8.200000000000001,11.365,59.0,6.0032,3,60,63,22,Spring,Mist/Cloudy
247,2011-01-11,1,0,1,15,0,2,1,2,6.5600000000000005,9.85,80.0,6.0032,2,45,47,22,Spring,Mist/Cloudy
248,2011-01-11,1,0,1,16,0,2,1,2,6.5600000000000005,7.575,86.0,15.001299999999999,4,72,76,22,Spring,Mist/Cloudy
249,2011-01-11,1,0,1,17,0,2,1,2,6.5600000000000005,7.575,86.0,15.001299999999999,6,130,136,22,Spring,Mist/Cloudy
250,2011-01-11,1,0,1,18,0,2,1,3,6.5600000000000005,9.09,93.0,7.0015,1,94,95,22,Spring,Light Snow/Rain
251,2011-01-11,1,0,1,19,0,2,1,3,6.5600000000000005,11.365,93.0,0.0,0,51,51,22,Spring,Light Snow/Rain
252,2011-01-11,1,0,1,20,0,2,1,3,6.5600000000000005,7.575,93.0,12.998000000000001,0,32,32,22,Spring,Light Snow/Rain
253,2011-01-11,1,0,1,21,0,2,1,3,6.5600000000000005,9.85,86.0,6.0032,0,20,20,22,Spring,Light Snow/Rain
254,2011-01-11,1,0,1,22,0,2,1,3,6.5600000000000005,9.09,93.0,7.0015,1,28,29,22,Spring,Light Snow/Rain
255,2011-01-11,1,0,1,23,0,2,1,3,6.5600000000000005,9.85,93.0,6.0032,1,18,19,22,Spring,Light Snow/Rain
256,2011-01-12,1,0,1,0,0,3,1,2,6.5600000000000005,9.85,86.0,6.0032,0,7,7,22,Spring,Mist/Cloudy
257,2011-01-12,1,0,1,1,0,3,1,2,6.5600000000000005,9.09,86.0,7.0015,0,6,6,22,Spring,Mist/Cloudy
258,2011-01-12,1,0,1,2,0,3,1,1,5.74,7.575,86.0,8.9981,0,1,1,22,Spring,Clear/Partly Cloudy
259,2011-01-12,1,0,1,5,0,3,1,1,5.74,7.575,86.0,11.0014,0,5,5,22,Spring,Clear/Partly Cloudy
260,2011-01-12,1,0,1,6,0,3,1,1,4.92,7.575,93.0,8.9981,0,16,16,22,Spring,Clear/Partly Cloudy
261,2011-01-12,1,0,1,7,0,3,1,1,5.74,7.575,69.0,8.9981,0,54,54,22,Spring,Clear/Partly Cloudy
262,2011-01-12,1,0,1,8,0,3,1,1,6.5600000000000005,8.334999999999999,59.0,11.0014,3,125,128,22,Spring,Clear/Partly Cloudy
263,2011-01-12,1,0,1,9,0,3,1,1,6.5600000000000005,6.819999999999999,59.0,22.0028,3,78,81,22,Spring,Clear/Partly Cloudy
264,2011-01-12,1,0,1,10,0,3,1,1,7.38,9.09,55.00000000000001,15.001299999999999,0,39,39,22,Spring,Clear/Partly Cloudy
265,2011-01-12,1,0,1,11,0,3,1,1,8.200000000000001,9.09,51.0,26.0027,3,32,35,22,Spring,Clear/Partly Cloudy
266,2011-01-12,1,0,1,12,0,3,1,1,8.200000000000001,7.575,47.0,39.000699999999995,3,52,55,22,Spring,Clear/Partly Cloudy
267,2011-01-12,1,0,1,13,0,3,1,1,9.02,9.85,44.0,23.9994,0,49,49,22,Spring,Clear/Partly Cloudy
268,2011-01-12,1,0,1,14,0,3,1,1,8.200000000000001,9.09,47.0,22.0028,0,44,44,22,Spring,Clear/Partly Cloudy
269,2011-01-12,1,0,1,15,0,3,1,1,8.200000000000001,8.334999999999999,47.0,27.999299999999998,1,48,49,22,Spring,Clear/Partly Cloudy
270,2011-01-12,1,0,1,16,0,3,1,1,9.02,9.85,44.0,22.0028,5,63,68,22,Spring,Clear/Partly Cloudy
271,2011-01-12,1,0,1,17,0,3,1,1,8.200000000000001,9.09,47.0,23.9994,0,139,139,22,Spring,Clear/Partly Cloudy
272,2011-01-12,1,0,1,18,0,3,1,1,8.200000000000001,7.575,47.0,35.0008,2,135,137,22,Spring,Clear/Partly Cloudy
273,2011-01-12,1,0,1,19,0,3,1,1,7.38,7.575,47.0,27.999299999999998,1,82,83,22,Spring,Clear/Partly Cloudy
274,2011-01-12,1,0,1,20,0,3,1,1,6.5600000000000005,6.819999999999999,50.0,22.0028,2,54,56,22,Spring,Clear/Partly Cloudy
275,2011-01-12,1,0,1,21,0,3,1,1,6.5600000000000005,6.819999999999999,55.00000000000001,22.0028,0,57,57,22,Spring,Clear/Partly Cloudy
276,2011-01-12,1,0,1,22,0,3,1,1,6.5600000000000005,6.0600000000000005,55.00000000000001,30.002599999999997,1,32,33,22,Spring,Clear/Partly Cloudy
277,2011-01-12,1,0,1,23,0,3,1,1,5.74,5.305,59.0,27.999299999999998,1,19,20,22,Spring,Clear/Partly Cloudy
278,2011-01-13,1,0,1,0,0,4,1,1,5.74,6.0600000000000005,59.0,19.0012,1,6,7,24,Spring,Clear/Partly Cloudy
279,2011-01-13,1,0,1,1,0,4,1,1,5.74,6.0600000000000005,50.0,19.0012,0,2,2,24,Spring,Clear/Partly Cloudy
280,2011-01-13,1,0,1,2,0,4,1,1,5.74,6.0600000000000005,50.0,23.9994,0,2,2,24,Spring,Clear/Partly Cloudy
281,2011-01-13,1,0,1,3,0,4,1,1,5.74,6.0600000000000005,50.0,22.0028,0,3,3,24,Spring,Clear/Partly Cloudy
282,2011-01-13,1,0,1,4,0,4,1,1,5.74,6.0600000000000005,50.0,16.997899999999998,0,4,4,24,Spring,Clear/Partly Cloudy
283,2011-01-13,1,0,1,5,0,4,1,1,5.74,6.0600000000000005,50.0,19.999499999999998,0,3,3,24,Spring,Clear/Partly Cloudy
284,2011-01-13,1,0,1,6,0,4,1,1,4.92,7.575,54.0,8.9981,0,28,28,24,Spring,Clear/Partly Cloudy
285,2011-01-13,1,0,1,7,0,4,1,1,4.92,7.575,54.0,8.9981,0,72,72,24,Spring,Clear/Partly Cloudy
286,2011-01-13,1,0,1,8,0,4,1,1,5.74,6.819999999999999,50.0,12.998000000000001,5,197,202,24,Spring,Clear/Partly Cloudy
287,2011-01-13,1,0,1,9,0,4,1,1,5.74,6.0600000000000005,50.0,22.0028,2,137,139,24,Spring,Clear/Partly Cloudy
288,2011-01-13,1,0,1,10,0,4,1,2,6.5600000000000005,6.819999999999999,50.0,23.9994,2,36,38,24,Spring,Mist/Cloudy
289,2011-01-13,1,0,1,11,0,4,1,2,8.200000000000001,8.334999999999999,44.0,30.002599999999997,4,33,37,24,Spring,Mist/Cloudy
290,2011-01-13,1,0,1,12,0,4,1,1,8.200000000000001,8.334999999999999,44.0,27.999299999999998,3,49,52,24,Spring,Clear/Partly Cloudy
291,2011-01-13,1,0,1,13,0,4,1,1,9.02,9.85,41.0,30.002599999999997,2,81,83,24,Spring,Clear/Partly Cloudy
292,2011-01-13,1,0,1,14,0,4,1,1,9.02,9.85,41.0,26.0027,3,39,42,24,Spring,Clear/Partly Cloudy
293,2011-01-13,1,0,1,15,0,4,1,1,9.84,10.605,38.0,19.999499999999998,5,55,60,24,Spring,Clear/Partly Cloudy
294,2011-01-13,1,0,1,16,0,4,1,1,9.84,10.605,38.0,23.9994,2,76,78,24,Spring,Clear/Partly Cloudy
295,2011-01-13,1,0,1,17,0,4,1,1,8.200000000000001,9.09,40.0,19.0012,4,158,162,24,Spring,Clear/Partly Cloudy
296,2011-01-13,1,0,1,18,0,4,1,1,8.200000000000001,9.09,40.0,22.0028,3,141,144,24,Spring,Clear/Partly Cloudy
297,2011-01-13,1,0,1,19,0,4,1,1,6.5600000000000005,7.575,47.0,16.997899999999998,1,98,99,24,Spring,Clear/Partly Cloudy
298,2011-01-13,1,0,1,20,0,4,1,1,6.5600000000000005,7.575,47.0,15.001299999999999,0,64,64,24,Spring,Clear/Partly Cloudy
299,2011-01-13,1,0,1,21,0,4,1,1,5.74,6.0600000000000005,46.0,19.999499999999998,0,40,40,24,Spring,Clear/Partly Cloudy
300,2011-01-13,1,0,1,22,0,4,1,1,5.74,6.0600000000000005,46.0,22.0028,0,30,30,24,Spring,Clear/Partly Cloudy
301,2011-01-13,1,0,1,23,0,4,1,1,4.92,6.819999999999999,50.0,12.998000000000001,1,14,15,24,Spring,Clear/Partly Cloudy
302,2011-01-14,1,0,1,0,0,5,1,1,4.92,6.819999999999999,50.0,12.998000000000001,0,14,14,23,Spring,Clear/Partly Cloudy
303,2011-01-14,1,0,1,1,0,5,1,1,4.1000000000000005,6.0600000000000005,54.0,11.0014,0,5,5,23,Spring,Clear/Partly Cloudy
304,2011-01-14,1,0,1,2,0,5,1,1,4.1000000000000005,6.0600000000000005,54.0,8.9981,0,1,1,23,Spring,Clear/Partly Cloudy
305,2011-01-14,1,0,1,3,0,5,1,1,4.1000000000000005,6.819999999999999,54.0,7.0015,0,1,1,23,Spring,Clear/Partly Cloudy
306,2011-01-14,1,0,1,5,0,5,1,1,4.1000000000000005,6.819999999999999,54.0,6.0032,0,8,8,23,Spring,Clear/Partly Cloudy
307,2011-01-14,1,0,1,6,0,5,1,1,4.1000000000000005,9.09,54.0,0.0,0,17,17,23,Spring,Clear/Partly Cloudy
308,2011-01-14,1,0,1,7,0,5,1,1,4.1000000000000005,6.0600000000000005,74.0,11.0014,0,70,70,23,Spring,Clear/Partly Cloudy
309,2011-01-14,1,0,1,8,0,5,1,1,4.92,8.334999999999999,68.0,0.0,2,156,158,23,Spring,Clear/Partly Cloudy
310,2011-01-14,1,0,1,9,0,5,1,1,5.74,7.575,69.0,8.9981,0,117,117,23,Spring,Clear/Partly Cloudy
311,2011-01-14,1,0,1,10,0,5,1,1,7.38,9.09,55.00000000000001,12.998000000000001,4,40,44,23,Spring,Clear/Partly Cloudy
312,2011-01-14,1,0,1,11,0,5,1,1,7.38,8.334999999999999,51.0,19.0012,6,47,53,23,Spring,Clear/Partly Cloudy
313,2011-01-14,1,0,1,12,0,5,1,1,8.200000000000001,9.85,44.0,16.997899999999998,2,59,61,23,Spring,Clear/Partly Cloudy
314,2011-01-14,1,0,1,13,0,5,1,1,9.02,9.85,37.0,26.0027,4,73,77,23,Spring,Clear/Partly Cloudy
315,2011-01-14,1,0,1,14,0,5,1,1,9.02,10.605,41.0,19.0012,5,59,64,23,Spring,Clear/Partly Cloudy
316,2011-01-14,1,0,1,15,0,5,1,1,9.84,12.120000000000001,38.0,11.0014,9,59,68,23,Spring,Clear/Partly Cloudy
317,2011-01-14,1,0,1,16,0,5,1,1,9.02,12.120000000000001,41.0,7.0015,3,87,90,23,Spring,Clear/Partly Cloudy
318,2011-01-14,1,0,1,17,0,5,1,1,9.02,11.365,41.0,11.0014,4,155,159,23,Spring,Clear/Partly Cloudy
319,2011-01-14,1,0,1,18,0,5,1,1,8.200000000000001,12.879999999999999,47.0,0.0,5,134,139,23,Spring,Clear/Partly Cloudy
320,2011-01-14,1,0,1,19,0,5,1,1,6.5600000000000005,9.85,59.0,6.0032,3,89,92,23,Spring,Clear/Partly Cloudy
321,2011-01-14,1,0,1,20,0,5,1,1,7.38,12.120000000000001,59.0,0.0,0,68,68,23,Spring,Clear/Partly Cloudy
322,2011-01-14,1,0,1,21,0,5,1,1,6.5600000000000005,11.365,69.0,0.0,4,48,52,23,Spring,Clear/Partly Cloudy
323,2011-01-14,1,0,1,22,0,5,1,2,6.5600000000000005,11.365,69.0,0.0,2,34,36,23,Spring,Mist/Cloudy
324,2011-01-14,1,0,1,23,0,5,1,2,7.38,12.120000000000001,55.00000000000001,0.0,1,26,27,23,Spring,Mist/Cloudy
325,2011-01-15,1,0,1,0,0,6,0,1,7.38,12.120000000000001,55.00000000000001,0.0,3,25,28,24,Spring,Clear/Partly Cloudy
326,2011-01-15,1,0,1,1,0,6,0,2,6.5600000000000005,9.85,59.0,6.0032,2,18,20,24,Spring,Mist/Cloudy
327,2011-01-15,1,0,1,2,0,6,0,2,6.5600000000000005,9.85,59.0,6.0032,0,12,12,24,Spring,Mist/Cloudy
328,2011-01-15,1,0,1,3,0,6,0,2,6.5600000000000005,11.365,59.0,0.0,1,7,8,24,Spring,Mist/Cloudy
329,2011-01-15,1,0,1,4,0,6,0,2,6.5600000000000005,11.365,59.0,0.0,0,5,5,24,Spring,Mist/Cloudy
330,2011-01-15,1,0,1,5,0,6,0,1,6.5600000000000005,11.365,59.0,0.0,0,1,1,24,Spring,Clear/Partly Cloudy
331,2011-01-15,1,0,1,6,0,6,0,1,5.74,8.334999999999999,63.0,7.0015,1,2,3,24,Spring,Clear/Partly Cloudy
332,2011-01-15,1,0,1,7,0,6,0,1,5.74,10.605,63.0,0.0,1,9,10,24,Spring,Clear/Partly Cloudy
333,2011-01-15,1,0,1,8,0,6,0,1,5.74,7.575,63.0,8.9981,1,22,23,24,Spring,Clear/Partly Cloudy
334,2011-01-15,1,0,1,9,0,6,0,1,6.5600000000000005,9.09,64.0,8.9981,2,31,33,24,Spring,Clear/Partly Cloudy
335,2011-01-15,1,0,1,10,0,6,0,1,7.38,9.85,59.0,11.0014,2,57,59,24,Spring,Clear/Partly Cloudy
336,2011-01-15,1,0,1,11,0,6,0,1,8.200000000000001,9.85,55.00000000000001,15.001299999999999,18,54,72,24,Spring,Clear/Partly Cloudy
337,2011-01-15,1,0,1,12,0,6,0,1,9.84,11.365,48.0,15.001299999999999,15,74,89,24,Spring,Clear/Partly Cloudy
338,2011-01-15,1,0,1,13,0,6,0,1,11.48,12.879999999999999,38.0,19.999499999999998,21,80,101,24,Spring,Clear/Partly Cloudy
339,2011-01-15,1,0,1,14,0,6,0,1,12.299999999999999,14.395,39.0,19.0012,26,92,118,24,Spring,Clear/Partly Cloudy
340,2011-01-15,1,0,1,15,0,6,0,2,13.120000000000001,15.909999999999998,36.0,12.998000000000001,21,108,129,24,Spring,Mist/Cloudy
341,2011-01-15,1,0,1,16,0,6,0,2,13.940000000000001,16.665,34.0,12.998000000000001,33,95,128,24,Spring,Mist/Cloudy
342,2011-01-15,1,0,1,17,0,6,0,2,13.120000000000001,15.15,36.0,19.0012,29,54,83,24,Spring,Mist/Cloudy
343,2011-01-15,1,0,1,18,0,6,0,2,12.299999999999999,14.395,45.0,16.997899999999998,15,69,84,24,Spring,Mist/Cloudy
344,2011-01-15,1,0,1,19,0,6,0,2,13.120000000000001,15.15,39.0,16.997899999999998,14,60,74,24,Spring,Mist/Cloudy
345,2011-01-15,1,0,1,20,0,6,0,2,13.120000000000001,15.15,39.0,16.997899999999998,6,35,41,24,Spring,Mist/Cloudy
346,2011-01-15,1,0,1,21,0,6,0,2,13.120000000000001,15.15,39.0,15.001299999999999,6,51,57,24,Spring,Mist/Cloudy
347,2011-01-15,1,0,1,22,0,6,0,2,12.299999999999999,15.909999999999998,42.0,7.0015,0,26,26,24,Spring,Mist/Cloudy
348,2011-01-15,1,0,1,23,0,6,0,1,12.299999999999999,14.395,45.0,19.0012,5,39,44,24,Spring,Clear/Partly Cloudy
349,2011-01-16,1,0,1,0,0,0,0,1,10.66,15.15,56.00000000000001,0.0,6,33,39,24,Spring,Clear/Partly Cloudy
350,2011-01-16,1,0,1,1,0,0,0,1,10.66,13.635,56.00000000000001,8.9981,4,19,23,24,Spring,Clear/Partly Cloudy
351,2011-01-16,1,0,1,2,0,0,0,1,10.66,14.395,56.00000000000001,6.0032,3,13,16,24,Spring,Clear/Partly Cloudy
352,2011-01-16,1,0,1,3,0,0,0,1,9.02,13.635,69.0,0.0,9,6,15,24,Spring,Clear/Partly Cloudy
353,2011-01-16,1,0,1,4,0,0,0,1,10.66,12.879999999999999,56.00000000000001,11.0014,0,1,1,24,Spring,Clear/Partly Cloudy
354,2011-01-16,1,0,1,5,0,0,0,2,10.66,12.879999999999999,56.00000000000001,11.0014,1,1,2,24,Spring,Mist/Cloudy
355,2011-01-16,1,0,1,6,0,0,0,2,10.66,12.879999999999999,56.00000000000001,11.0014,0,1,1,24,Spring,Mist/Cloudy
356,2011-01-16,1,0,1,7,0,0,0,2,9.84,10.605,56.00000000000001,19.999499999999998,0,3,3,24,Spring,Mist/Cloudy
357,2011-01-16,1,0,1,8,0,0,0,1,9.02,10.605,55.00000000000001,19.0012,0,18,18,24,Spring,Clear/Partly Cloudy
358,2011-01-16,1,0,1,9,0,0,0,1,9.02,10.605,51.0,16.997899999999998,3,29,32,24,Spring,Clear/Partly Cloudy
359,2011-01-16,1,0,1,10,0,0,0,1,9.02,10.605,51.0,19.0012,8,71,79,24,Spring,Clear/Partly Cloudy
360,2011-01-16,1,0,1,11,0,0,0,1,9.84,11.365,44.0,16.997899999999998,23,70,93,24,Spring,Clear/Partly Cloudy
361,2011-01-16,1,0,1,12,0,0,0,1,9.84,10.605,41.0,19.0012,29,75,104,24,Spring,Clear/Partly Cloudy
362,2011-01-16,1,0,1,13,0,0,0,1,10.66,11.365,35.0,19.999499999999998,23,95,118,24,Spring,Clear/Partly Cloudy
363,2011-01-16,1,0,1,14,0,0,0,1,11.48,13.635,36.0,16.997899999999998,22,69,91,24,Spring,Clear/Partly Cloudy
364,2011-01-16,1,0,1,15,0,0,0,1,10.66,12.120000000000001,38.0,16.997899999999998,35,78,113,24,Spring,Clear/Partly Cloudy
365,2011-01-16,1,0,1,16,0,0,0,1,9.84,11.365,38.0,15.001299999999999,22,77,99,24,Spring,Clear/Partly Cloudy
366,2011-01-16,1,0,1,17,0,0,0,1,9.02,10.605,37.0,16.997899999999998,23,82,105,24,Spring,Clear/Partly Cloudy
367,2011-01-16,1,0,1,18,0,0,0,1,8.200000000000001,10.605,40.0,11.0014,11,56,67,24,Spring,Clear/Partly Cloudy
368,2011-01-16,1,0,1,19,0,0,0,1,7.38,9.85,47.0,8.9981,14,47,61,24,Spring,Clear/Partly Cloudy
369,2011-01-16,1,0,1,20,0,0,0,1,7.38,9.85,47.0,11.0014,7,50,57,24,Spring,Clear/Partly Cloudy
370,2011-01-16,1,0,1,21,0,0,0,1,7.38,9.85,51.0,11.0014,6,22,28,24,Spring,Clear/Partly Cloudy
371,2011-01-16,1,0,1,22,0,0,0,2,8.200000000000001,10.605,49.0,8.9981,2,19,21,24,Spring,Mist/Cloudy
372,2011-01-16,1,0,1,23,0,0,0,2,8.200000000000001,11.365,40.0,7.0015,0,18,18,24,Spring,Mist/Cloudy
373,2011-01-17,1,0,1,0,1,1,0,2,8.200000000000001,9.85,47.0,15.001299999999999,1,16,17,24,Spring,Mist/Cloudy
374,2011-01-17,1,0,1,1,1,1,0,2,8.200000000000001,9.85,44.0,12.998000000000001,1,15,16,24,Spring,Mist/Cloudy
375,2011-01-17,1,0,1,2,1,1,0,2,7.38,8.334999999999999,43.0,16.997899999999998,0,8,8,24,Spring,Mist/Cloudy
376,2011-01-17,1,0,1,3,1,1,0,2,7.38,9.09,43.0,12.998000000000001,0,2,2,24,Spring,Mist/Cloudy
377,2011-01-17,1,0,1,4,1,1,0,2,7.38,9.85,43.0,8.9981,1,2,3,24,Spring,Mist/Cloudy
378,2011-01-17,1,0,1,5,1,1,0,2,7.38,9.85,43.0,11.0014,0,1,1,24,Spring,Mist/Cloudy
379,2011-01-17,1,0,1,6,1,1,0,2,7.38,9.09,43.0,12.998000000000001,0,5,5,24,Spring,Mist/Cloudy
380,2011-01-17,1,0,1,7,1,1,0,2,6.5600000000000005,9.09,50.0,8.9981,4,9,13,24,Spring,Mist/Cloudy
381,2011-01-17,1,0,1,8,1,1,0,2,6.5600000000000005,7.575,47.0,15.001299999999999,3,30,33,24,Spring,Mist/Cloudy
382,2011-01-17,1,0,1,9,1,1,0,2,6.5600000000000005,7.575,47.0,15.001299999999999,8,39,47,24,Spring,Mist/Cloudy
383,2011-01-17,1,0,1,10,1,1,0,2,6.5600000000000005,7.575,50.0,16.997899999999998,7,50,57,24,Spring,Mist/Cloudy
384,2011-01-17,1,0,1,11,1,1,0,2,6.5600000000000005,7.575,55.00000000000001,12.998000000000001,9,55,64,24,Spring,Mist/Cloudy
385,2011-01-17,1,0,1,12,1,1,0,2,7.38,9.85,47.0,8.9981,10,70,80,24,Spring,Mist/Cloudy
386,2011-01-17,1,0,1,13,1,1,0,2,7.38,9.85,47.0,8.9981,13,80,93,24,Spring,Mist/Cloudy
387,2011-01-17,1,0,1,14,1,1,0,2,7.38,10.605,43.0,7.0015,12,74,86,24,Spring,Mist/Cloudy
388,2011-01-17,1,0,1,15,1,1,0,2,8.200000000000001,10.605,47.0,11.0014,21,72,93,24,Spring,Mist/Cloudy
389,2011-01-17,1,0,1,16,1,1,0,2,8.200000000000001,10.605,47.0,11.0014,6,76,82,24,Spring,Mist/Cloudy
390,2011-01-17,1,0,1,17,1,1,0,1,8.200000000000001,9.85,51.0,12.998000000000001,4,67,71,24,Spring,Clear/Partly Cloudy
391,2011-01-17,1,0,1,18,1,1,0,2,7.38,8.334999999999999,55.00000000000001,16.997899999999998,7,85,92,24,Spring,Mist/Cloudy
